Dissimilarity,weight,Long,Lat,Long,Lat,precip_PET_ratio,Isothermallity,Min_Temp_July,jan_rad,bulk_density,solpawhc,precip_PET_ratio,Isothermallity,Min_Temp_July,jan_rad,bulk_density,solpawhc
0.634285714285714,1,147.41125,-42.57875,147.36375,-42.08875,0.498801655,0.52,2.425,22.5,1.58424,85,0.437438587,0.523,0.783,23.48,1.55536,103
0.508771929824561,1,147.41125,-42.57875,147.95875,-42.07375,0.498801655,0.52,2.425,22.5,1.58424,85,0.530766635,0.525,2.479,21.4,1.6425,53
0.596491228070176,1,147.41125,-42.57875,147.95625,-42.05625,0.498801655,0.52,2.425,22.5,1.58424,85,0.564052093,0.522,2.106,22.5,1.6425,53
0.603603603603604,1,147.41125,-42.57875,148.26875,-42.05375,0.498801655,0.52,2.425,22.5,1.58424,85,0.626389234,0.526,4.519,22.19,1.59128,77
0.584905660377358,1,147.41125,-42.57875,147.42875,-42.02875,0.498801655,0.52,2.425,22.5,1.58424,85,0.472892679,0.523,0.719,23.34,1.60479,68
0.63302752293578,1,147.41125,-42.57875,147.97125,-42.01875,0.498801655,0.52,2.425,22.5,1.58424,85,0.576132087,0.522,2.041,21.83,1.6425,53
0.517241379310345,1,147.41125,-42.57875,147.96875,-42.01625,0.498801655,0.52,2.425,22.5,1.58424,85,0.60824548,0.519,1.786,21.78,1.6425,53
0.816793893129771,1,147.41125,-42.57875,147.19125,-42.00875,0.498801655,0.52,2.425,22.5,1.58424,85,1.070251241,0.472,-1.321,22.39,1.18117,176
0.821656050955414,1,147.41125,-42.57875,147.93125,-42.00625,0.498801655,0.52,2.425,22.5,1.58424,85,0.579088987,0.52,1.678,22.34,1.6425,53
0.559633027522936,1,147.41125,-42.57875,147.98125,-42.00625,0.498801655,0.52,2.425,22.5,1.58424,85,0.516137171,0.528,2.698,22.94,1.6425,53
0.565789473684211,1,147.41125,-42.57875,147.36375,-41.99875,0.498801655,0.52,2.425,22.5,1.58424,85,0.507341568,0.52,0.507,23.33,1.60479,68
0.596153846153846,1,147.41125,-42.57875,148.14125,-41.99625,0.498801655,0.52,2.425,22.5,1.58424,85,0.567469181,0.529,3.929,22.68,1.6425,53
0.68503937007874,1,147.41125,-42.57875,147.83125,-41.97375,0.498801655,0.52,2.425,22.5,1.58424,85,0.843322515,0.501,0.398,22.23,1.18117,176
0.984251968503937,1,147.41125,-42.57875,145.84625,-41.97125,0.498801655,0.52,2.425,22.5,1.58424,85,3.747420924,0.468,0.037,17.14,1.11188,180
0.664233576642336,1,147.41125,-42.57875,147.83125,-41.97125,0.498801655,0.52,2.425,22.5,1.58424,85,0.845421852,0.501,0.393,22.23,1.18117,176
0.657657657657658,1,147.41125,-42.57875,147.43375,-41.96375,0.498801655,0.52,2.425,22.5,1.58424,85,0.473628554,0.524,0.839,23.17,1.55491,90
0.723076923076923,1,147.41125,-42.57875,148.23375,-41.96375,0.498801655,0.52,2.425,22.5,1.58424,85,0.628240656,0.528,4.424,21.78,1.59128,77
0.839285714285714,1,147.41125,-42.57875,148.22125,-41.96125,0.498801655,0.52,2.425,22.5,1.58424,85,0.598712559,0.53,4.563,22.28,1.59128,77
0.955056179775281,1,147.41125,-42.57875,145.83125,-41.95875,0.498801655,0.52,2.425,22.5,1.58424,85,3.959794527,0.455,-0.243,17.08,1.11188,180
0.888888888888889,1,147.41125,-42.57875,145.48125,-41.91875,0.498801655,0.52,2.425,22.5,1.58424,85,3.929412971,0.48,1.762,15.57,1.40607,167
0.764705882352941,1,147.41125,-42.57875,147.84625,-41.90625,0.498801655,0.52,2.425,22.5,1.58424,85,1.224993261,0.471,-0.132,20.75,1.18117,176
0.633802816901408,1,147.41125,-42.57875,148.14875,-41.85625,0.498801655,0.52,2.425,22.5,1.58424,85,0.698484345,0.523,2.831,21.74,1.6425,53
0.678391959798995,1,147.41125,-42.57875,148.09875,-41.84875,0.498801655,0.52,2.425,22.5,1.58424,85,0.659877452,0.523,2.46,21.66,1.6425,53
0.587301587301587,1,147.41125,-42.57875,148.25875,-41.84625,0.498801655,0.52,2.425,22.5,1.58424,85,0.65155397,0.529,4.614,21.75,1.6425,53
0.628415300546448,1,147.41125,-42.57875,148.24875,-41.82125,0.498801655,0.52,2.425,22.5,1.58424,85,0.6281469,0.531,4.628,21.37,1.6425,53
0.561290322580645,1,147.41125,-42.57875,147.24125,-41.81875,0.498801655,0.52,2.425,22.5,1.58424,85,0.509808567,0.52,1.086,23.62,1.55536,103
0.631578947368421,1,147.41125,-42.57875,147.32125,-41.80875,0.498801655,0.52,2.425,22.5,1.58424,85,0.52031365,0.52,1.043,23.27,1.55536,103
0.862068965517241,1,147.41125,-42.57875,146.91125,-41.80625,0.498801655,0.52,2.425,22.5,1.58424,85,0.984410513,0.515,-0.045,22.05,1.18117,176
0.636363636363636,1,147.41125,-42.57875,147.33375,-41.79375,0.498801655,0.52,2.425,22.5,1.58424,85,0.556628767,0.518,0.853,23.08,1.6425,53
0.943396226415094,1,147.41125,-42.57875,145.62875,-41.77125,0.498801655,0.52,2.425,22.5,1.58424,85,2.78022411,0.498,2.085,17.66,1.11188,180
0.952380952380952,1,147.41125,-42.57875,146.70125,-41.74875,0.498801655,0.52,2.425,22.5,1.58424,85,1.969582141,0.442,-2.131,21.12,1.13133,189
0.6,1,147.41125,-42.57875,147.46375,-41.73375,0.498801655,0.52,2.425,22.5,1.58424,85,0.537942251,0.519,1.079,23.2,1.55536,103
0.983870967741935,1,147.41125,-42.57875,145.75125,-41.72875,0.498801655,0.52,2.425,22.5,1.58424,85,3.36604349,0.46,0.306,17.63,1.11188,180
0.737226277372263,1,147.41125,-42.57875,146.92625,-41.72375,0.498801655,0.52,2.425,22.5,1.58424,85,0.760598878,0.516,0.489,22.79,1.55536,103
0.630769230769231,1,147.41125,-42.57875,147.25375,-41.71625,0.498801655,0.52,2.425,22.5,1.58424,85,0.597932829,0.514,0.961,23.28,1.6425,53
0.889655172413793,1,147.41125,-42.57875,146.66125,-41.70875,0.498801655,0.52,2.425,22.5,1.58424,85,1.131289659,0.51,-0.029,21.92,1.18117,176
0.82089552238806,1,147.41125,-42.57875,146.71125,-41.70875,0.498801655,0.52,2.425,22.5,1.58424,85,1.687688497,0.477,-1.355,20.82,1.18117,176
0.949152542372881,1,147.41125,-42.57875,145.94875,-41.70375,0.498801655,0.52,2.425,22.5,1.58424,85,3.599653768,0.425,-1.001,18.03,1.11188,180
0.893805309734513,1,147.41125,-42.57875,145.97125,-41.69625,0.498801655,0.52,2.425,22.5,1.58424,85,2.989569386,0.459,-0.231,18.8,1.11188,180
0.74390243902439,1,147.41125,-42.57875,147.24625,-41.68625,0.498801655,0.52,2.425,22.5,1.58424,85,0.5501076,0.514,1.287,23.51,1.55536,103
0.752066115702479,1,147.41125,-42.57875,147.27125,-41.68125,0.498801655,0.52,2.425,22.5,1.58424,85,0.544537383,0.514,1.345,23.52,1.55536,103
0.615894039735099,1,147.41125,-42.57875,146.82375,-41.67875,0.498801655,0.52,2.425,22.5,1.58424,85,0.927946779,0.513,0.176,21.43,1.18117,176
0.709090909090909,1,147.41125,-42.57875,148.23125,-41.67125,0.498801655,0.52,2.425,22.5,1.58424,85,1.023908636,0.512,2.458,20.09,1.6425,53
0.885714285714286,1,147.41125,-42.57875,148.18375,-41.66375,0.498801655,0.52,2.425,22.5,1.58424,85,1.023322126,0.497,1.608,21.1,1.18117,176
0.884615384615385,1,147.41125,-42.57875,146.70625,-41.64625,0.498801655,0.52,2.425,22.5,1.58424,85,1.680555556,0.493,-0.528,20.59,1.18117,176
0.885714285714286,1,147.41125,-42.57875,145.94625,-41.63875,0.498801655,0.52,2.425,22.5,1.58424,85,2.93851171,0.46,-0.002,18.4,1.11188,180
0.706896551724138,1,147.41125,-42.57875,147.47125,-41.60375,0.498801655,0.52,2.425,22.5,1.58424,85,0.646756956,0.514,1.154,23.11,1.55536,103
0.619047619047619,1,147.41125,-42.57875,148.22125,-41.56375,0.498801655,0.52,2.425,22.5,1.58424,85,0.973288154,0.509,2.381,20.1,1.1959,188
0.823529411764706,1,147.41125,-42.57875,145.93875,-41.56125,0.498801655,0.52,2.425,22.5,1.58424,85,2.680603508,0.466,0.411,19.55,1.11188,180
0.788461538461538,1,147.41125,-42.57875,145.93125,-41.55375,0.498801655,0.52,2.425,22.5,1.58424,85,2.740192195,0.462,0.342,19.05,1.11188,180
0.733333333333333,1,147.41125,-42.57875,146.33375,-41.55125,0.498801655,0.52,2.425,22.5,1.58424,85,1.247250206,0.509,1.688,21.51,1.38016,163
0.849315068493151,1,147.41125,-42.57875,146.00375,-41.54375,0.498801655,0.52,2.425,22.5,1.58424,85,2.41464772,0.471,0.521,19.71,1.12104,229
0.833333333333333,1,147.41125,-42.57875,148.10625,-41.52125,0.498801655,0.52,2.425,22.5,1.58424,85,1.109227091,0.486,1.325,20.77,1.1959,188
0.612903225806452,1,147.41125,-42.57875,147.10125,-41.50375,0.498801655,0.52,2.425,22.5,1.58424,85,0.658360305,0.502,1.627,23.27,1.55536,103
0.633333333333333,1,147.41125,-42.57875,147.13375,-41.46875,0.498801655,0.52,2.425,22.5,1.58424,85,0.673991763,0.5,1.834,23.22,1.60661,75
0.869918699186992,1,147.41125,-42.57875,145.21875,-41.46375,0.498801655,0.52,2.425,22.5,1.58424,85,2.018368509,0.492,3.77,19.79,1.40607,167
0.712707182320442,1,147.41125,-42.57875,147.49375,-41.46375,0.498801655,0.52,2.425,22.5,1.58424,85,0.898386145,0.505,1.207,22.58,1.1959,188
0.811965811965812,1,147.41125,-42.57875,145.68375,-41.45375,0.498801655,0.52,2.425,22.5,1.58424,85,2.125094886,0.474,1.464,20.77,1.12104,229
0.548387096774194,1,147.41125,-42.57875,147.11625,-41.44875,0.498801655,0.52,2.425,22.5,1.58424,85,0.583010134,0.498,2.189,23.53,1.6425,53
0.648148148148148,1,147.41125,-42.57875,148.25125,-41.44625,0.498801655,0.52,2.425,22.5,1.58424,85,0.667890954,0.52,3.527,21.76,1.427,151
0.777777777777778,1,147.41125,-42.57875,145.60125,-41.43625,0.498801655,0.52,2.425,22.5,1.58424,85,2.236842105,0.473,1.568,20.32,1.12104,229
0.854545454545454,1,147.41125,-42.57875,145.81125,-41.43625,0.498801655,0.52,2.425,22.5,1.58424,85,1.971621669,0.477,1.517,21.02,1.46485,135
0.920634920634921,1,147.41125,-42.57875,145.35625,-41.41625,0.498801655,0.52,2.425,22.5,1.58424,85,2.115114517,0.487,3.188,20.26,1.40607,167
0.645161290322581,1,147.41125,-42.57875,146.66625,-41.38875,0.498801655,0.52,2.425,22.5,1.58424,85,0.993951182,0.5,1.547,22.61,1.6425,53
0.811320754716981,1,147.41125,-42.57875,145.57625,-41.37125,0.498801655,0.52,2.425,22.5,1.58424,85,2.153307293,0.472,1.882,20.38,1.12104,229
0.686567164179104,1,147.41125,-42.57875,147.32125,-41.37125,0.498801655,0.52,2.425,22.5,1.58424,85,1.024060969,0.499,1.581,22.54,1.6425,53
0.571428571428571,1,147.41125,-42.57875,146.59375,-41.36625,0.498801655,0.52,2.425,22.5,1.58424,85,0.850470713,0.502,2.264,22.91,1.6425,53
0.736842105263158,1,147.41125,-42.57875,146.82625,-41.36625,0.498801655,0.52,2.425,22.5,1.58424,85,0.88753573,0.495,1.827,22.73,1.39813,158
0.940828402366864,1,147.41125,-42.57875,145.01375,-41.32875,0.498801655,0.52,2.425,22.5,1.58424,85,1.955440809,0.484,4.466,20.85,1.40607,167
0.638888888888889,1,147.41125,-42.57875,146.64875,-41.32375,0.498801655,0.52,2.425,22.5,1.58424,85,0.873985155,0.497,2.354,22.67,1.6425,53
0.661016949152542,1,147.41125,-42.57875,146.43875,-41.28625,0.498801655,0.52,2.425,22.5,1.58424,85,0.794571598,0.503,3.281,23.33,1.39813,158
0.929203539823009,1,147.41125,-42.57875,145.60875,-41.28125,0.498801655,0.52,2.425,22.5,1.58424,85,1.685671607,0.487,3.153,20.76,1.39813,158
0.685185185185185,1,147.41125,-42.57875,147.15375,-41.26375,0.498801655,0.52,2.425,22.5,1.58424,85,0.829821417,0.493,2.828,22.8,1.57333,81
0.699115044247788,1,147.41125,-42.57875,147.10875,-41.26125,0.498801655,0.52,2.425,22.5,1.58424,85,1.237440524,0.484,1.515,21.81,1.6425,53
0.695652173913043,1,147.41125,-42.57875,146.60625,-41.25875,0.498801655,0.52,2.425,22.5,1.58424,85,0.679403162,0.497,3.613,23.5,1.6425,53
0.697368421052632,1,147.41125,-42.57875,147.09125,-41.25875,0.498801655,0.52,2.425,22.5,1.58424,85,0.993518894,0.488,2.253,22.22,1.6425,53
0.706666666666667,1,147.41125,-42.57875,147.10375,-41.25875,0.498801655,0.52,2.425,22.5,1.58424,85,1.170683584,0.485,1.709,21.91,1.6425,53
0.684210526315789,1,147.41125,-42.57875,147.10625,-41.25875,0.498801655,0.52,2.425,22.5,1.58424,85,1.210863208,0.484,1.599,21.97,1.6425,53
0.689655172413793,1,147.41125,-42.57875,147.16125,-41.25875,0.498801655,0.52,2.425,22.5,1.58424,85,0.794421767,0.493,2.992,22.72,1.57333,81
0.545454545454545,1,147.41125,-42.57875,146.89375,-41.21625,0.498801655,0.52,2.425,22.5,1.58424,85,0.829341794,0.483,3.397,22.72,1.54741,131
0.688073394495413,1,147.41125,-42.57875,148.20375,-41.19375,0.498801655,0.52,2.425,22.5,1.58424,85,0.991316877,0.49,3.872,21.35,1.1959,188
0.898148148148148,1,147.41125,-42.57875,146.54375,-41.18625,0.498801655,0.52,2.425,22.5,1.58424,85,0.67005816,0.495,3.924,23.78,1.427,151
0.62962962962963,1,147.41125,-42.57875,146.93625,-41.12875,0.498801655,0.52,2.425,22.5,1.58424,85,0.876122561,0.478,3.566,21.31,1.6425,53
0.943396226415094,1,147.41125,-42.57875,147.59625,-41.08875,0.498801655,0.52,2.425,22.5,1.58424,85,0.707009001,0.505,4.147,23.63,1.63292,68
0.688524590163934,1,147.41125,-42.57875,145.92375,-41.08125,0.498801655,0.52,2.425,22.5,1.58424,85,0.841798558,0.499,4.636,23.19,1.39813,158
0.697916666666667,1,147.41125,-42.57875,145.95625,-41.06625,0.498801655,0.52,2.425,22.5,1.58424,85,0.858947573,0.494,4.509,23,1.39813,158
0.929203539823009,1,147.41125,-42.57875,145.52625,-41.00375,0.498801655,0.52,2.425,22.5,1.58424,85,1.292684125,0.489,4.448,22.57,1.43196,159
0.765690376569038,1,147.41125,-42.57875,147.38375,-40.98625,0.498801655,0.52,2.425,22.5,1.58424,85,0.655370479,0.499,4.618,23.72,1.63292,68
0.862857142857143,1,147.41125,-42.57875,144.66875,-40.95125,0.498801655,0.52,2.425,22.5,1.58424,85,1.072609302,0.483,6.431,23.31,1.22153,122
0.886792452830189,1,147.41125,-42.57875,145.03375,-40.91375,0.498801655,0.52,2.425,22.5,1.58424,85,1.096510339,0.51,5.195,23.01,1.39813,158
0.771739130434783,1,147.41125,-42.57875,148.13625,-40.86875,0.498801655,0.52,2.425,22.5,1.58424,85,0.60739221,0.462,6.663,23.3,1.63292,68
0.818181818181818,1,147.41125,-42.57875,144.71125,-40.86125,0.498801655,0.52,2.425,22.5,1.58424,85,1.035251172,0.478,6.479,22.97,1.22153,122
0.914110429447853,1,147.41125,-42.57875,144.83125,-40.72875,0.498801655,0.52,2.425,22.5,1.58424,85,0.896088944,0.49,6.608,23.8,1.22153,122
0.858267716535433,1,147.41125,-42.57875,148.17125,-40.53625,0.498801655,0.52,2.425,22.5,1.58424,85,0.574496295,0.447,6.685,23.22,1.49105,127
0.808823529411765,1,147.41125,-42.57875,147.87875,-40.31375,0.498801655,0.52,2.425,22.5,1.58424,85,0.563120051,0.459,6.418,23.81,1.49105,127
0.824817518248175,1,147.41125,-42.57875,147.75875,-40.06125,0.498801655,0.52,2.425,22.5,1.58424,85,0.585979066,0.452,6.533,24.22,1.49105,127
0.932885906040268,1,147.82875,-42.56125,146.30875,-42.55625,0.595902659,0.518,3.378,22,1.6425,53,2.335840831,0.49,0.433,18.62,1.38581,152
0.503105590062112,1,147.82875,-42.56125,147.86875,-42.55125,0.595902659,0.518,3.378,22,1.6425,53,0.610003172,0.517,3.401,21.41,1.6425,53
0.933701657458563,1,147.82875,-42.56125,145.48125,-42.54875,0.595902659,0.518,3.378,22,1.6425,53,2.415855355,0.518,4.805,18.72,1.38581,152
0.781818181818182,1,147.82875,-42.56125,147.29875,-42.54125,0.595902659,0.518,3.378,22,1.6425,53,0.906774908,0.486,0.386,20.83,1.6425,53
0.646341463414634,1,147.82875,-42.56125,147.31875,-42.52375,0.595902659,0.518,3.378,22,1.6425,53,0.625145587,0.51,1.326,22.5,1.56869,103
0.517241379310345,1,147.82875,-42.56125,147.71125,-42.48625,0.595902659,0.518,3.378,22,1.6425,53,0.687469821,0.512,2.178,21.68,1.56869,103
0.593220338983051,1,147.82875,-42.56125,147.28375,-42.41125,0.595902659,0.518,3.378,22,1.6425,53,0.673949636,0.503,0.461,22.33,1.58424,85
1,1,147.82875,-42.56125,145.63125,-42.35875,0.595902659,0.518,3.378,22,1.6425,53,3.295918738,0.516,3.21,16.83,1.40607,167
0.394230769230769,1,147.82875,-42.56125,147.88625,-42.35875,0.595902659,0.518,3.378,22,1.6425,53,0.620661501,0.515,2.414,22.26,1.6425,53
0.719298245614035,1,147.82875,-42.56125,146.96875,-42.31625,0.595902659,0.518,3.378,22,1.6425,53,0.570405207,0.52,-0.022,23,1.62184,64
0.702380952380952,1,147.82875,-42.56125,147.92125,-42.23125,0.595902659,0.518,3.378,22,1.6425,53,0.638924692,0.51,1.775,20.99,1.6425,53
0.549668874172185,1,147.82875,-42.56125,147.99375,-42.20375,0.595902659,0.518,3.378,22,1.6425,53,0.635130773,0.514,2.239,22.32,1.6425,53
0.604651162790698,1,147.82875,-42.56125,147.83125,-42.17125,0.595902659,0.518,3.378,22,1.6425,53,0.597829933,0.511,1.24,22.6,1.6425,53
0.915151515151515,1,147.82875,-42.56125,146.16875,-42.15125,0.595902659,0.518,3.378,22,1.6425,53,2.242868277,0.495,-0.203,19.73,0.828696,168
0.722222222222222,1,147.82875,-42.56125,148.04625,-42.13625,0.595902659,0.518,3.378,22,1.6425,53,0.518574215,0.527,3.453,22.48,1.6425,53
0.736040609137056,1,147.82875,-42.56125,147.84125,-42.12875,0.595902659,0.518,3.378,22,1.6425,53,0.608659515,0.512,1.191,22.77,1.6425,53
0.896551724137931,1,147.82875,-42.56125,146.21125,-42.12625,0.595902659,0.518,3.378,22,1.6425,53,1.925935353,0.499,-0.208,20.47,0.828696,168
0.615023474178404,1,147.82875,-42.56125,147.36375,-42.08875,0.595902659,0.518,3.378,22,1.6425,53,0.437438587,0.523,0.783,23.48,1.55536,103
0.539473684210526,1,147.82875,-42.56125,147.95875,-42.07375,0.595902659,0.518,3.378,22,1.6425,53,0.530766635,0.525,2.479,21.4,1.6425,53
0.5,1,147.82875,-42.56125,147.95625,-42.05625,0.595902659,0.518,3.378,22,1.6425,53,0.564052093,0.522,2.106,22.5,1.6425,53
0.651006711409396,1,147.82875,-42.56125,148.26875,-42.05375,0.595902659,0.518,3.378,22,1.6425,53,0.626389234,0.526,4.519,22.19,1.59128,77
0.638888888888889,1,147.82875,-42.56125,147.42875,-42.02875,0.595902659,0.518,3.378,22,1.6425,53,0.472892679,0.523,0.719,23.34,1.60479,68
0.646258503401361,1,147.82875,-42.56125,147.97125,-42.01875,0.595902659,0.518,3.378,22,1.6425,53,0.576132087,0.522,2.041,21.83,1.6425,53
0.508196721311475,1,147.82875,-42.56125,147.96875,-42.01625,0.595902659,0.518,3.378,22,1.6425,53,0.60824548,0.519,1.786,21.78,1.6425,53
0.775147928994083,1,147.82875,-42.56125,147.19125,-42.00875,0.595902659,0.518,3.378,22,1.6425,53,1.070251241,0.472,-1.321,22.39,1.18117,176
0.671794871794872,1,147.82875,-42.56125,147.93125,-42.00625,0.595902659,0.518,3.378,22,1.6425,53,0.579088987,0.52,1.678,22.34,1.6425,53
0.63265306122449,1,147.82875,-42.56125,147.98125,-42.00625,0.595902659,0.518,3.378,22,1.6425,53,0.516137171,0.528,2.698,22.94,1.6425,53
0.589473684210526,1,147.82875,-42.56125,147.36375,-41.99875,0.595902659,0.518,3.378,22,1.6425,53,0.507341568,0.52,0.507,23.33,1.60479,68
0.619718309859155,1,147.82875,-42.56125,148.14125,-41.99625,0.595902659,0.518,3.378,22,1.6425,53,0.567469181,0.529,3.929,22.68,1.6425,53
0.660606060606061,1,147.82875,-42.56125,147.83125,-41.97375,0.595902659,0.518,3.378,22,1.6425,53,0.843322515,0.501,0.398,22.23,1.18117,176
0.975757575757576,1,147.82875,-42.56125,145.84625,-41.97125,0.595902659,0.518,3.378,22,1.6425,53,3.747420924,0.468,0.037,17.14,1.11188,180
0.645714285714286,1,147.82875,-42.56125,147.83125,-41.97125,0.595902659,0.518,3.378,22,1.6425,53,0.845421852,0.501,0.393,22.23,1.18117,176
0.677852348993289,1,147.82875,-42.56125,147.43375,-41.96375,0.595902659,0.518,3.378,22,1.6425,53,0.473628554,0.524,0.839,23.17,1.55491,90
0.630952380952381,1,147.82875,-42.56125,148.23375,-41.96375,0.595902659,0.518,3.378,22,1.6425,53,0.628240656,0.528,4.424,21.78,1.59128,77
0.84,1,147.82875,-42.56125,148.22125,-41.96125,0.595902659,0.518,3.378,22,1.6425,53,0.598712559,0.53,4.563,22.28,1.59128,77
0.962962962962963,1,147.82875,-42.56125,145.83125,-41.95875,0.595902659,0.518,3.378,22,1.6425,53,3.959794527,0.455,-0.243,17.08,1.11188,180
0.926829268292683,1,147.82875,-42.56125,145.48125,-41.91875,0.595902659,0.518,3.378,22,1.6425,53,3.929412971,0.48,1.762,15.57,1.40607,167
0.769230769230769,1,147.82875,-42.56125,147.84625,-41.90625,0.595902659,0.518,3.378,22,1.6425,53,1.224993261,0.471,-0.132,20.75,1.18117,176
0.566666666666667,1,147.82875,-42.56125,148.14875,-41.85625,0.595902659,0.518,3.378,22,1.6425,53,0.698484345,0.523,2.831,21.74,1.6425,53
0.451476793248945,1,147.82875,-42.56125,148.09875,-41.84875,0.595902659,0.518,3.378,22,1.6425,53,0.659877452,0.523,2.46,21.66,1.6425,53
0.707317073170732,1,147.82875,-42.56125,148.25875,-41.84625,0.595902659,0.518,3.378,22,1.6425,53,0.65155397,0.529,4.614,21.75,1.6425,53
0.484162895927602,1,147.82875,-42.56125,148.24875,-41.82125,0.595902659,0.518,3.378,22,1.6425,53,0.6281469,0.531,4.628,21.37,1.6425,53
0.595854922279793,1,147.82875,-42.56125,147.24125,-41.81875,0.595902659,0.518,3.378,22,1.6425,53,0.509808567,0.52,1.086,23.62,1.55536,103
0.618421052631579,1,147.82875,-42.56125,147.32125,-41.80875,0.595902659,0.518,3.378,22,1.6425,53,0.52031365,0.52,1.043,23.27,1.55536,103
0.805194805194805,1,147.82875,-42.56125,146.91125,-41.80625,0.595902659,0.518,3.378,22,1.6425,53,0.984410513,0.515,-0.045,22.05,1.18117,176
0.610062893081761,1,147.82875,-42.56125,147.33375,-41.79375,0.595902659,0.518,3.378,22,1.6425,53,0.556628767,0.518,0.853,23.08,1.6425,53
0.888888888888889,1,147.82875,-42.56125,145.62875,-41.77125,0.595902659,0.518,3.378,22,1.6425,53,2.78022411,0.498,2.085,17.66,1.11188,180
0.975609756097561,1,147.82875,-42.56125,146.70125,-41.74875,0.595902659,0.518,3.378,22,1.6425,53,1.969582141,0.442,-2.131,21.12,1.13133,189
0.673202614379085,1,147.82875,-42.56125,147.46375,-41.73375,0.595902659,0.518,3.378,22,1.6425,53,0.537942251,0.519,1.079,23.2,1.55536,103
0.938271604938272,1,147.82875,-42.56125,145.75125,-41.72875,0.595902659,0.518,3.378,22,1.6425,53,3.36604349,0.46,0.306,17.63,1.11188,180
0.691428571428572,1,147.82875,-42.56125,146.92625,-41.72375,0.595902659,0.518,3.378,22,1.6425,53,0.760598878,0.516,0.489,22.79,1.55536,103
0.639484978540773,1,147.82875,-42.56125,147.25375,-41.71625,0.595902659,0.518,3.378,22,1.6425,53,0.597932829,0.514,0.961,23.28,1.6425,53
0.868852459016393,1,147.82875,-42.56125,146.66125,-41.70875,0.595902659,0.518,3.378,22,1.6425,53,1.131289659,0.51,-0.029,21.92,1.18117,176
0.883720930232558,1,147.82875,-42.56125,146.71125,-41.70875,0.595902659,0.518,3.378,22,1.6425,53,1.687688497,0.477,-1.355,20.82,1.18117,176
0.974358974358974,1,147.82875,-42.56125,145.94875,-41.70375,0.595902659,0.518,3.378,22,1.6425,53,3.599653768,0.425,-1.001,18.03,1.11188,180
0.933774834437086,1,147.82875,-42.56125,145.97125,-41.69625,0.595902659,0.518,3.378,22,1.6425,53,2.989569386,0.459,-0.231,18.8,1.11188,180
0.722772277227723,1,147.82875,-42.56125,147.24625,-41.68625,0.595902659,0.518,3.378,22,1.6425,53,0.5501076,0.514,1.287,23.51,1.55536,103
0.69811320754717,1,147.82875,-42.56125,147.27125,-41.68125,0.595902659,0.518,3.378,22,1.6425,53,0.544537383,0.514,1.345,23.52,1.55536,103
0.64021164021164,1,147.82875,-42.56125,146.82375,-41.67875,0.595902659,0.518,3.378,22,1.6425,53,0.927946779,0.513,0.176,21.43,1.18117,176
0.783783783783784,1,147.82875,-42.56125,148.23125,-41.67125,0.595902659,0.518,3.378,22,1.6425,53,1.023908636,0.512,2.458,20.09,1.6425,53
0.762237762237762,1,147.82875,-42.56125,148.18375,-41.66375,0.595902659,0.518,3.378,22,1.6425,53,1.023322126,0.497,1.608,21.1,1.18117,176
0.845070422535211,1,147.82875,-42.56125,146.70625,-41.64625,0.595902659,0.518,3.378,22,1.6425,53,1.680555556,0.493,-0.528,20.59,1.18117,176
0.944055944055944,1,147.82875,-42.56125,145.94625,-41.63875,0.595902659,0.518,3.378,22,1.6425,53,2.93851171,0.46,-0.002,18.4,1.11188,180
0.753246753246753,1,147.82875,-42.56125,147.47125,-41.60375,0.595902659,0.518,3.378,22,1.6425,53,0.646756956,0.514,1.154,23.11,1.55536,103
0.621621621621622,1,147.82875,-42.56125,148.22125,-41.56375,0.595902659,0.518,3.378,22,1.6425,53,0.973288154,0.509,2.381,20.1,1.1959,188
0.885057471264368,1,147.82875,-42.56125,145.93875,-41.56125,0.595902659,0.518,3.378,22,1.6425,53,2.680603508,0.466,0.411,19.55,1.11188,180
0.873239436619718,1,147.82875,-42.56125,145.93125,-41.55375,0.595902659,0.518,3.378,22,1.6425,53,2.740192195,0.462,0.342,19.05,1.11188,180
0.69620253164557,1,147.82875,-42.56125,146.33375,-41.55125,0.595902659,0.518,3.378,22,1.6425,53,1.247250206,0.509,1.688,21.51,1.38016,163
0.891304347826087,1,147.82875,-42.56125,146.00375,-41.54375,0.595902659,0.518,3.378,22,1.6425,53,2.41464772,0.471,0.521,19.71,1.12104,229
0.73972602739726,1,147.82875,-42.56125,148.10625,-41.52125,0.595902659,0.518,3.378,22,1.6425,53,1.109227091,0.486,1.325,20.77,1.1959,188
0.552941176470588,1,147.82875,-42.56125,147.10125,-41.50375,0.595902659,0.518,3.378,22,1.6425,53,0.658360305,0.502,1.627,23.27,1.55536,103
0.589928057553957,1,147.82875,-42.56125,147.13375,-41.46875,0.595902659,0.518,3.378,22,1.6425,53,0.673991763,0.5,1.834,23.22,1.60661,75
0.91304347826087,1,147.82875,-42.56125,145.21875,-41.46375,0.595902659,0.518,3.378,22,1.6425,53,2.018368509,0.492,3.77,19.79,1.40607,167
0.698630136986301,1,147.82875,-42.56125,147.49375,-41.46375,0.595902659,0.518,3.378,22,1.6425,53,0.898386145,0.505,1.207,22.58,1.1959,188
0.896774193548387,1,147.82875,-42.56125,145.68375,-41.45375,0.595902659,0.518,3.378,22,1.6425,53,2.125094886,0.474,1.464,20.77,1.12104,229
