"dist","weights","X0","Y0","X1","Y1"
1,1,146.48125,-43.52875,147.17875,-42.82125
0.594594594594595,1,146.48125,-43.52875,147.16125,-42.81875
0.923404255319149,1,146.48125,-43.52875,147.68125,-42.79875
0.706521739130435,1,146.48125,-43.52875,145.96875,-42.78125
0.852941176470588,1,146.48125,-43.52875,146.63125,-42.77875
0.730337078651685,1,146.48125,-43.52875,147.28625,-42.76125
0.8,1,146.48125,-43.52875,147.01875,-42.75625
0.830769230769231,1,146.48125,-43.52875,147.47125,-42.73375
0.754838709677419,1,146.48125,-43.52875,147.08125,-42.71625
0.776699029126214,1,146.48125,-43.52875,147.74375,-42.70875
0.729032258064516,1,146.48125,-43.52875,147.73875,-42.70625
0.930434782608696,1,146.48125,-43.52875,147.73875,-42.70375
0.781021897810219,1,146.48125,-43.52875,147.26625,-42.69375
0.952755905511811,1,146.48125,-43.52875,147.55875,-42.69125
0.924242424242424,1,146.48125,-43.52875,146.58125,-42.67875
1,1,146.48125,-43.52875,147.27625,-42.67875
0.958333333333333,1,146.48125,-43.52875,147.88125,-42.67875
0.954545454545455,1,146.48125,-43.52875,146.55875,-42.67125
0.785123966942149,1,146.48125,-43.52875,146.60625,-42.66375
0.77027027027027,1,146.48125,-43.52875,147.58875,-42.66375
0.900709219858156,1,146.48125,-43.52875,147.63125,-42.64125
0.967741935483871,1,146.48125,-43.52875,147.62125,-42.63375
0.89010989010989,1,146.48125,-43.52875,147.61875,-42.63125
0.969465648854962,1,146.48125,-43.52875,147.62375,-42.62875
0.591549295774648,1,146.48125,-43.52875,147.63625,-42.61875
0.768115942028985,1,146.48125,-43.52875,147.79125,-42.59875
0.632352941176471,1,146.48125,-43.52875,147.80125,-42.58625
0.662337662337662,1,146.48125,-43.52875,147.82875,-42.58375
0.774011299435028,1,146.48125,-43.52875,147.41125,-42.57875
0.626262626262626,1,146.48125,-43.52875,147.82875,-42.56125
0.984251968503937,1,146.48125,-43.52875,146.30875,-42.55625
0.844660194174757,1,146.48125,-43.52875,147.86875,-42.55125
0.859649122807018,1,146.48125,-43.52875,145.48125,-42.54875
0.741007194244604,1,146.48125,-43.52875,147.29875,-42.54125
0.853658536585366,1,146.48125,-43.52875,147.31875,-42.52375
0.629139072847682,1,146.48125,-43.52875,147.71125,-42.48625
0.784615384615385,1,146.48125,-43.52875,147.28375,-42.41125
0.614906832298137,1,146.48125,-43.52875,145.63125,-42.35875
0.786096256684492,1,146.48125,-43.52875,147.88625,-42.35875
0.697916666666667,1,146.48125,-43.52875,146.96875,-42.31625
0.692307692307692,1,146.48125,-43.52875,147.92125,-42.23125
0.896103896103896,1,146.48125,-43.52875,147.99375,-42.20375
0.664335664335664,1,146.48125,-43.52875,147.83125,-42.17125
0.91578947368421,1,146.48125,-43.52875,146.16875,-42.15125
0.929577464788732,1,146.48125,-43.52875,148.04625,-42.13625
0.75609756097561,1,146.48125,-43.52875,147.84125,-42.12875
0.901408450704225,1,146.48125,-43.52875,146.21125,-42.12625
0.757009345794392,1,146.48125,-43.52875,147.36375,-42.08875
0.673758865248227,1,146.48125,-43.52875,147.95875,-42.07375
0.776315789473684,1,146.48125,-43.52875,147.95625,-42.05625
0.759259259259259,1,146.48125,-43.52875,148.26875,-42.05375
0.961904761904762,1,146.48125,-43.52875,147.42875,-42.02875
0.960264900662252,1,146.48125,-43.52875,147.97125,-42.01875
0.736842105263158,1,146.48125,-43.52875,147.96875,-42.01625
0.39622641509434,1,146.48125,-43.52875,147.19125,-42.00875
0.904191616766467,1,146.48125,-43.52875,147.93125,-42.00625
0.948453608247423,1,146.48125,-43.52875,147.98125,-42.00625
0.97037037037037,1,146.48125,-43.52875,147.36375,-41.99875
0.87012987012987,1,146.48125,-43.52875,148.14125,-41.99625
0.767857142857143,1,146.48125,-43.52875,147.83125,-41.97375
0.929411764705882,1,146.48125,-43.52875,145.84625,-41.97125
0.833333333333333,1,146.48125,-43.52875,147.83125,-41.97125
0.830188679245283,1,146.48125,-43.52875,147.43375,-41.96375
0.651515151515151,1,146.48125,-43.52875,148.23375,-41.96375
0.719298245614035,1,146.48125,-43.52875,148.22125,-41.96125
0.96078431372549,1,146.48125,-43.52875,145.83125,-41.95875
0.893617021276596,1,146.48125,-43.52875,145.48125,-41.91875
0.938325991189427,1,146.48125,-43.52875,147.84625,-41.90625
0.611111111111111,1,146.48125,-43.52875,148.14875,-41.85625
0.650273224043716,1,146.48125,-43.52875,148.09875,-41.84875
0.644736842105263,1,146.48125,-43.52875,148.25875,-41.84625
0.642105263157895,1,146.48125,-43.52875,148.24875,-41.82125
0.966942148760331,1,146.48125,-43.52875,147.24125,-41.81875
0.84251968503937,1,146.48125,-43.52875,147.32125,-41.80875
0.941605839416058,1,146.48125,-43.52875,146.91125,-41.80625
0.890909090909091,1,146.48125,-43.52875,147.33375,-41.79375
0.796407185628742,1,146.48125,-43.52875,145.62875,-41.77125
0.7,1,146.48125,-43.52875,146.70125,-41.74875
0.696551724137931,1,146.48125,-43.52875,147.46375,-41.73375
0.815126050420168,1,146.48125,-43.52875,145.75125,-41.72875
0.838509316770186,1,146.48125,-43.52875,146.92625,-41.72375
0.519230769230769,1,146.48125,-43.52875,147.25375,-41.71625
0.781420765027322,1,146.48125,-43.52875,146.66125,-41.70875
0.68,1,146.48125,-43.52875,146.71125,-41.70875
0.686868686868687,1,146.48125,-43.52875,145.94875,-41.70375
0.901639344262295,1,146.48125,-43.52875,145.97125,-41.69625
0.980582524271845,1,146.48125,-43.52875,147.24625,-41.68625
0.826086956521739,1,146.48125,-43.52875,147.27125,-41.68125
0.8125,1,146.48125,-43.52875,146.82375,-41.67875
0.68,1,146.48125,-43.52875,148.23125,-41.67125
1,1,146.48125,-43.52875,148.18375,-41.66375
0.921686746987952,1,146.48125,-43.52875,146.70625,-41.64625
0.666666666666667,1,146.48125,-43.52875,145.94625,-41.63875
0.464285714285714,1,146.48125,-43.52875,147.47125,-41.60375
0.552631578947368,1,146.48125,-43.52875,148.22125,-41.56375
0.602649006622517,1,146.48125,-43.52875,145.93875,-41.56125
0.686486486486486,1,146.48125,-43.52875,145.93125,-41.55375
0.961165048543689,1,146.48125,-43.52875,146.33375,-41.55125
0.866666666666667,1,146.48125,-43.52875,146.00375,-41.54375
0.604395604395604,1,146.48125,-43.52875,148.10625,-41.52125
0.682242990654206,1,146.48125,-43.52875,147.10125,-41.50375
0.771739130434783,1,146.48125,-43.52875,147.13375,-41.46875
0.957746478873239,1,146.48125,-43.52875,145.21875,-41.46375
0.693430656934306,1,146.48125,-43.52875,147.49375,-41.46375
0.908396946564885,1,146.48125,-43.52875,145.68375,-41.45375
0.571428571428571,1,146.48125,-43.52875,147.11625,-41.44875
0.549295774647887,1,146.48125,-43.52875,148.25125,-41.44625
0.811023622047244,1,146.48125,-43.52875,145.60125,-41.43625
1,1,146.48125,-43.52875,145.81125,-41.43625
0.864406779661017,1,146.48125,-43.52875,145.35625,-41.41625
0.827338129496403,1,146.48125,-43.52875,146.66625,-41.38875
0.723577235772358,1,146.48125,-43.52875,145.57625,-41.37125
0.76271186440678,1,146.48125,-43.52875,147.32125,-41.37125
0.880952380952381,1,146.48125,-43.52875,146.59375,-41.36625
0.840579710144927,1,146.48125,-43.52875,146.82625,-41.36625
0.809045226130653,1,146.48125,-43.52875,145.01375,-41.32875
0.823529411764706,1,146.48125,-43.52875,146.64875,-41.32375
0.887640449438202,1,146.48125,-43.52875,146.43875,-41.28625
0.937007874015748,1,146.48125,-43.52875,145.60875,-41.28125
0.817204301075269,1,146.48125,-43.52875,147.15375,-41.26375
0.813725490196078,1,146.48125,-43.52875,147.10875,-41.26125
0.75,1,146.48125,-43.52875,146.60625,-41.25875
0.836065573770492,1,146.48125,-43.52875,147.09125,-41.25875
0.648,1,146.48125,-43.52875,147.10375,-41.25875
0.839285714285714,1,146.48125,-43.52875,147.10625,-41.25875
0.974193548387097,1,146.48125,-43.52875,147.16125,-41.25875
0.73972602739726,1,146.48125,-43.52875,146.89375,-41.21625
0.82122905027933,1,146.48125,-43.52875,148.20375,-41.19375
0.521951219512195,1,146.48125,-43.52875,146.54375,-41.18625
0.808510638297872,1,146.48125,-43.52875,146.93625,-41.12875
0.936842105263158,1,146.48125,-43.52875,147.59625,-41.08875
0.83625730994152,1,146.48125,-43.52875,145.92375,-41.08125
0.82648401826484,1,146.48125,-43.52875,145.95625,-41.06625
0.973913043478261,1,146.48125,-43.52875,145.52625,-41.00375
0.899280575539568,1,146.48125,-43.52875,147.38375,-40.98625
0.900990099009901,1,146.48125,-43.52875,144.66875,-40.95125
0.714285714285714,1,146.48125,-43.52875,145.03375,-40.91375
0.889908256880734,1,146.48125,-43.52875,148.13625,-40.86875
0.645051194539249,1,146.48125,-43.52875,144.71125,-40.86125
0.826923076923077,1,146.48125,-43.52875,144.83125,-40.72875
0.596330275229358,1,146.48125,-43.52875,148.17125,-40.53625
0.571428571428571,1,146.48125,-43.52875,147.87875,-40.31375
0.77536231884058,1,146.48125,-43.52875,147.75875,-40.06125
0.757322175732218,1,146.51125,-43.50875,146.17625,-43.43125
0.497206703910615,1,146.51125,-43.50875,147.01125,-43.42125
0.818181818181818,1,146.51125,-43.50875,147.10125,-43.40625
0.897142857142857,1,146.51125,-43.50875,146.12875,-43.36875
0.643835616438356,1,146.51125,-43.50875,146.00125,-43.34125
0.744444444444444,1,146.51125,-43.50875,147.32125,-43.31875
0.862385321100917,1,146.51125,-43.50875,146.94625,-43.18625
0.929292929292929,1,146.51125,-43.50875,147.74875,-43.10375
0.920792079207921,1,146.51125,-43.50875,147.86375,-43.10375
0.973154362416107,1,146.51125,-43.50875,146.68625,-43.09625
0.933333333333333,1,146.51125,-43.50875,147.32625,-43.09125
0.948387096774194,1,146.51125,-43.50875,147.03125,-43.08625
0.921348314606742,1,146.51125,-43.50875,147.27875,-43.08625
0.962962962962963,1,146.51125,-43.50875,147.23875,-43.08375
0.835616438356164,1,146.51125,-43.50875,147.26875,-43.07875
0.932885906040268,1,146.51125,-43.50875,146.70375,-43.07375
0.832460732984293,1,146.51125,-43.50875,147.19875,-43.06125
0.898305084745763,1,146.51125,-43.50875,147.86875,-43.04875
0.808510638297872,1,146.51125,-43.50875,147.91875,-43.02375
0.968992248062015,1,146.51125,-43.50875,147.34375,-42.92375
0.960526315789474,1,146.51125,-43.50875,147.85375,-42.90875
0.851851851851852,1,146.51125,-43.50875,146.55125,-42.89875
0.985507246376812,1,146.51125,-43.50875,147.23125,-42.89875
0.875,1,146.51125,-43.50875,147.41875,-42.88625
0.863636363636364,1,146.51125,-43.50875,147.40875,-42.87125
0.979381443298969,1,146.51125,-43.50875,147.17875,-42.84625
0.774436090225564,1,146.51125,-43.50875,147.41375,-42.84625
1,1,146.51125,-43.50875,147.40375,-42.83625
0.801801801801802,1,146.51125,-43.50875,147.18125,-42.82625
1,1,146.51125,-43.50875,147.32625,-42.82625
0.901639344262295,1,146.51125,-43.50875,147.17875,-42.82125
0.625,1,146.51125,-43.50875,147.16125,-42.81875
0.800865800865801,1,146.51125,-43.50875,147.68125,-42.79875
0.728260869565217,1,146.51125,-43.50875,145.96875,-42.78125
0.936170212765957,1,146.51125,-43.50875,146.63125,-42.77875
0.748633879781421,1,146.51125,-43.50875,147.28625,-42.76125
0.587301587301587,1,146.51125,-43.50875,147.01875,-42.75625
0.894736842105263,1,146.51125,-43.50875,147.47125,-42.73375
0.751824817518248,1,146.51125,-43.50875,147.08125,-42.71625
0.915492957746479,1,146.51125,-43.50875,147.74375,-42.70875
0.83739837398374,1,146.51125,-43.50875,147.73875,-42.70625
0.796610169491525,1,146.51125,-43.50875,147.73875,-42.70375
0.945578231292517,1,146.51125,-43.50875,147.26625,-42.69375
1,1,146.51125,-43.50875,147.55875,-42.69125
0.906666666666667,1,146.51125,-43.50875,146.58125,-42.67875
0.981481481481482,1,146.51125,-43.50875,147.27625,-42.67875
0.98019801980198,1,146.51125,-43.50875,147.88125,-42.67875
0.953846153846154,1,146.51125,-43.50875,146.55875,-42.67125
0.779069767441861,1,146.51125,-43.50875,146.60625,-42.66375
0.666666666666667,1,146.51125,-43.50875,147.58875,-42.66375
0.76,1,146.51125,-43.50875,147.63125,-42.64125
0.933884297520661,1,146.51125,-43.50875,147.62125,-42.63375
0.819444444444444,1,146.51125,-43.50875,147.61875,-42.63125
0.827956989247312,1,146.51125,-43.50875,147.62375,-42.62875
0.619047619047619,1,146.51125,-43.50875,147.63625,-42.61875
0.696335078534031,1,146.51125,-43.50875,147.79125,-42.59875
0.870967741935484,1,146.51125,-43.50875,147.80125,-42.58625
0.822784810126582,1,146.51125,-43.50875,147.82875,-42.58375
0.665024630541872,1,146.51125,-43.50875,147.41125,-42.57875
0.767441860465116,1,146.51125,-43.50875,147.82875,-42.56125
0.978260869565217,1,146.51125,-43.50875,146.30875,-42.55625
1,1,146.51125,-43.50875,147.86875,-42.55125
0.897959183673469,1,146.51125,-43.50875,145.48125,-42.54875
0.779411764705882,1,146.51125,-43.50875,147.29875,-42.54125
0.707692307692308,1,146.51125,-43.50875,147.31875,-42.52375
0.597633136094674,1,146.51125,-43.50875,147.71125,-42.48625
0.96,1,146.51125,-43.50875,147.28375,-42.41125
0.918367346938776,1,146.51125,-43.50875,145.63125,-42.35875
0.884393063583815,1,146.51125,-43.50875,147.88625,-42.35875
0.756410256410256,1,146.51125,-43.50875,146.96875,-42.31625
0.654054054054054,1,146.51125,-43.50875,147.92125,-42.23125
0.923076923076923,1,146.51125,-43.50875,147.99375,-42.20375
0.716417910447761,1,146.51125,-43.50875,147.83125,-42.17125
0.63963963963964,1,146.51125,-43.50875,146.16875,-42.15125
0.985507246376812,1,146.51125,-43.50875,148.04625,-42.13625
0.703703703703704,1,146.51125,-43.50875,147.84125,-42.12875
0.956204379562044,1,146.51125,-43.50875,146.21125,-42.12625
0.705882352941176,1,146.51125,-43.50875,147.36375,-42.08875
0.920398009950249,1,146.51125,-43.50875,147.95875,-42.07375
0.66120218579235,1,146.51125,-43.50875,147.95625,-42.05625
0.726495726495726,1,146.51125,-43.50875,148.26875,-42.05375
0.828220858895706,1,146.51125,-43.50875,147.42875,-42.02875
0.777777777777778,1,146.51125,-43.50875,147.97125,-42.01875
0.746031746031746,1,146.51125,-43.50875,147.96875,-42.01625
0.611650485436893,1,146.51125,-43.50875,147.19125,-42.00875
0.897959183673469,1,146.51125,-43.50875,147.93125,-42.00625
0.987951807228916,1,146.51125,-43.50875,147.98125,-42.00625
0.947712418300654,1,146.51125,-43.50875,147.36375,-41.99875
0.931034482758621,1,146.51125,-43.50875,148.14125,-41.99625
0.963302752293578,1,146.51125,-43.50875,147.83125,-41.97375
0.841584158415842,1,146.51125,-43.50875,145.84625,-41.97125
0.575221238938053,1,146.51125,-43.50875,147.83125,-41.97125
0.843478260869565,1,146.51125,-43.50875,147.43375,-41.96375
0.812080536912752,1,146.51125,-43.50875,148.23375,-41.96375
0.854166666666667,1,146.51125,-43.50875,148.22125,-41.96125
0.825503355704698,1,146.51125,-43.50875,145.83125,-41.95875
0.737704918032787,1,146.51125,-43.50875,145.48125,-41.91875
0.851428571428571,1,146.51125,-43.50875,147.84625,-41.90625
0.583756345177665,1,146.51125,-43.50875,148.14875,-41.85625
0.634517766497462,1,146.51125,-43.50875,148.09875,-41.84875
0.704761904761905,1,146.51125,-43.50875,148.25875,-41.84625
0.689655172413793,1,146.51125,-43.50875,148.24875,-41.82125
0.418604651162791,1,146.51125,-43.50875,147.24125,-41.81875
0.93006993006993,1,146.51125,-43.50875,147.32125,-41.80875
0.971830985915493,1,146.51125,-43.50875,146.91125,-41.80625
0.902912621359223,1,146.51125,-43.50875,147.33375,-41.79375
0.606060606060606,1,146.51125,-43.50875,145.62875,-41.77125
0.76969696969697,1,146.51125,-43.50875,146.70125,-41.74875
0.647727272727273,1,146.51125,-43.50875,147.46375,-41.73375
0.772727272727273,1,146.51125,-43.50875,145.75125,-41.72875
0.898550724637681,1,146.51125,-43.50875,146.92625,-41.72375
0.495327102803738,1,146.51125,-43.50875,147.25375,-41.71625
0.826923076923077,1,146.51125,-43.50875,146.66125,-41.70875
0.707692307692308,1,146.51125,-43.50875,146.71125,-41.70875
0.805970149253731,1,146.51125,-43.50875,145.94875,-41.70375
0.948717948717949,1,146.51125,-43.50875,145.97125,-41.69625
0.673913043478261,1,146.51125,-43.50875,147.24625,-41.68625
0.94413407821229,1,146.51125,-43.50875,147.27125,-41.68125
1,1,146.51125,-43.50875,146.82375,-41.67875
0.765765765765766,1,146.51125,-43.50875,148.23125,-41.67125
1,1,146.51125,-43.50875,148.18375,-41.66375
0.92619926199262,1,146.51125,-43.50875,146.70625,-41.64625
0.541984732824427,1,146.51125,-43.50875,145.94625,-41.63875
0.614678899082569,1,146.51125,-43.50875,147.47125,-41.60375
0.797101449275362,1,146.51125,-43.50875,148.22125,-41.56375
0.960264900662252,1,146.51125,-43.50875,145.93875,-41.56125
0.630573248407643,1,146.51125,-43.50875,145.93125,-41.55375
0.521739130434783,1,146.51125,-43.50875,146.33375,-41.55125
0.929411764705882,1,146.51125,-43.50875,146.00375,-41.54375
0.827751196172249,1,146.51125,-43.50875,148.10625,-41.52125
0.589285714285714,1,146.51125,-43.50875,147.10125,-41.50375
0.818181818181818,1,146.51125,-43.50875,147.13375,-41.46875
0.781512605042017,1,146.51125,-43.50875,145.21875,-41.46375
0.639175257731959,1,146.51125,-43.50875,147.49375,-41.46375
0.888888888888889,1,146.51125,-43.50875,145.68375,-41.45375
0.737226277372263,1,146.51125,-43.50875,147.11625,-41.44875
0.911111111111111,1,146.51125,-43.50875,148.25125,-41.44625
0.651515151515151,1,146.51125,-43.50875,145.60125,-41.43625
0.705882352941176,1,146.51125,-43.50875,145.81125,-41.43625
0.741007194244604,1,146.51125,-43.50875,145.35625,-41.41625
0.888324873096447,1,146.51125,-43.50875,146.66625,-41.38875
0.722627737226277,1,146.51125,-43.50875,145.57625,-41.37125
0.904,1,146.51125,-43.50875,147.32125,-41.37125
0.803571428571429,1,146.51125,-43.50875,146.59375,-41.36625
0.75,1,146.51125,-43.50875,146.82625,-41.36625
0.953703703703704,1,146.51125,-43.50875,145.01375,-41.32875
0.626168224299065,1,146.51125,-43.50875,146.64875,-41.32375
0.714285714285714,1,146.51125,-43.50875,146.43875,-41.28625
0.910112359550562,1,146.51125,-43.50875,145.60875,-41.28125
0.79746835443038,1,146.51125,-43.50875,147.15375,-41.26375
0.792592592592593,1,146.51125,-43.50875,147.10875,-41.26125
0.816901408450704,1,146.51125,-43.50875,146.60625,-41.25875
0.711111111111111,1,146.51125,-43.50875,147.09125,-41.25875
0.705128205128205,1,146.51125,-43.50875,147.10375,-41.25875
0.869158878504673,1,146.51125,-43.50875,147.10625,-41.25875
0.935064935064935,1,146.51125,-43.50875,147.16125,-41.25875
0.716049382716049,1,146.51125,-43.50875,146.89375,-41.21625
0.834254143646409,1,146.51125,-43.50875,148.20375,-41.19375
0.727810650887574,1,146.51125,-43.50875,146.54375,-41.18625
0.929824561403509,1,146.51125,-43.50875,146.93625,-41.12875
1,1,146.51125,-43.50875,147.59625,-41.08875
0.897959183673469,1,146.51125,-43.50875,145.92375,-41.08125
0.957627118644068,1,146.51125,-43.50875,145.95625,-41.06625
0.946902654867257,1,146.51125,-43.50875,145.52625,-41.00375
0.900990099009901,1,146.51125,-43.50875,147.38375,-40.98625
0.882352941176471,1,146.51125,-43.50875,144.66875,-40.95125
0.710144927536232,1,146.51125,-43.50875,145.03375,-40.91375
0.879310344827586,1,146.51125,-43.50875,148.13625,-40.86875
0.842794759825327,1,146.51125,-43.50875,144.71125,-40.86125
0.834862385321101,1,146.51125,-43.50875,144.83125,-40.72875
0.522388059701492,1,146.51125,-43.50875,148.17125,-40.53625
0.5,1,146.51125,-43.50875,147.87875,-40.31375
0.886075949367089,1,146.51125,-43.50875,147.75875,-40.06125
0.731543624161074,1,146.17625,-43.43125,147.01125,-43.42125
0.920398009950249,1,146.17625,-43.43125,147.10125,-43.40625
0.865284974093264,1,146.17625,-43.43125,146.12875,-43.36875
0.698795180722892,1,146.17625,-43.43125,146.00125,-43.34125
0.887005649717514,1,146.17625,-43.43125,147.32125,-43.31875
0.906542056074766,1,146.17625,-43.43125,146.94625,-43.18625
0.986301369863014,1,146.17625,-43.43125,147.74875,-43.10375
0.89261744966443,1,146.17625,-43.43125,147.86375,-43.10375
0.869731800766284,1,146.17625,-43.43125,146.68625,-43.09625
0.710344827586207,1,146.17625,-43.43125,147.32625,-43.09125
0.92258064516129,1,146.17625,-43.43125,147.03125,-43.08625
0.960526315789474,1,146.17625,-43.43125,147.27875,-43.08625
0.646258503401361,1,146.17625,-43.43125,147.23875,-43.08375
0.862068965517241,1,146.17625,-43.43125,147.26875,-43.07875
0.946308724832215,1,146.17625,-43.43125,146.70375,-43.07375
0.870967741935484,1,146.17625,-43.43125,147.19875,-43.06125
0.910112359550562,1,146.17625,-43.43125,147.86875,-43.04875
0.925373134328358,1,146.17625,-43.43125,147.91875,-43.02375
0.935064935064935,1,146.17625,-43.43125,147.34375,-42.92375
0.926315789473684,1,146.17625,-43.43125,147.85375,-42.90875
0.969230769230769,1,146.17625,-43.43125,146.55125,-42.89875
0.914285714285714,1,146.17625,-43.43125,147.23125,-42.89875
0.941176470588235,1,146.17625,-43.43125,147.41875,-42.88625
0.862068965517241,1,146.17625,-43.43125,147.40875,-42.87125
0.958333333333333,1,146.17625,-43.43125,147.17875,-42.84625
0.863636363636364,1,146.17625,-43.43125,147.41375,-42.84625
0.574803149606299,1,146.17625,-43.43125,147.40375,-42.83625
0.983471074380165,1,146.17625,-43.43125,147.18125,-42.82625
1,1,146.17625,-43.43125,147.32625,-42.82625
0.955882352941177,1,146.17625,-43.43125,147.17875,-42.82125
0.483606557377049,1,146.17625,-43.43125,147.16125,-42.81875
0.662921348314607,1,146.17625,-43.43125,147.68125,-42.79875
0.701657458563536,1,146.17625,-43.43125,145.96875,-42.78125
0.890710382513661,1,146.17625,-43.43125,146.63125,-42.77875
0.653846153846154,1,146.17625,-43.43125,147.28625,-42.76125
0.718518518518519,1,146.17625,-43.43125,147.01875,-42.75625
0.697959183673469,1,146.17625,-43.43125,147.47125,-42.73375
0.901477832512315,1,146.17625,-43.43125,147.08125,-42.71625
0.852348993288591,1,146.17625,-43.43125,147.74375,-42.70875
0.894117647058824,1,146.17625,-43.43125,147.73875,-42.70625
0.935483870967742,1,146.17625,-43.43125,147.73875,-42.70375
1,1,146.17625,-43.43125,147.26625,-42.69375
0.932203389830508,1,146.17625,-43.43125,147.55875,-42.69125
0.948051948051948,1,146.17625,-43.43125,146.58125,-42.67875
0.958904109589041,1,146.17625,-43.43125,147.27625,-42.67875
0.953488372093023,1,146.17625,-43.43125,147.88125,-42.67875
1,1,146.17625,-43.43125,146.55875,-42.67125
0.67816091954023,1,146.17625,-43.43125,146.60625,-42.66375
0.952380952380952,1,146.17625,-43.43125,147.58875,-42.66375
0.952,1,146.17625,-43.43125,147.63125,-42.64125
0.847826086956522,1,146.17625,-43.43125,147.62125,-42.63375
0.950413223140496,1,146.17625,-43.43125,147.61875,-42.63125
0.831683168316832,1,146.17625,-43.43125,147.62375,-42.62875
0.710526315789474,1,146.17625,-43.43125,147.63625,-42.61875
0.916666666666667,1,146.17625,-43.43125,147.79125,-42.59875
0.708920187793427,1,146.17625,-43.43125,147.80125,-42.58625
0.740740740740741,1,146.17625,-43.43125,147.82875,-42.58375
0.883870967741936,1,146.17625,-43.43125,147.41125,-42.57875
0.610526315789474,1,146.17625,-43.43125,147.82875,-42.56125
0.947368421052632,1,146.17625,-43.43125,146.30875,-42.55625
0.505376344086022,1,146.17625,-43.43125,147.86875,-42.55125
0.973333333333333,1,146.17625,-43.43125,145.48125,-42.54875
0.663865546218487,1,146.17625,-43.43125,147.29875,-42.54125
0.736842105263158,1,146.17625,-43.43125,147.31875,-42.52375
0.57396449704142,1,146.17625,-43.43125,147.71125,-42.48625
0.76978417266187,1,146.17625,-43.43125,147.28375,-42.41125
0.820359281437126,1,146.17625,-43.43125,145.63125,-42.35875
0.778894472361809,1,146.17625,-43.43125,147.88625,-42.35875
0.784810126582278,1,146.17625,-43.43125,146.96875,-42.31625
0.92,1,146.17625,-43.43125,147.92125,-42.23125
0.732558139534884,1,146.17625,-43.43125,147.99375,-42.20375
0.770833333333333,1,146.17625,-43.43125,147.83125,-42.17125
0.941605839416058,1,146.17625,-43.43125,146.16875,-42.15125
0.858823529411765,1,146.17625,-43.43125,148.04625,-42.13625
1,1,146.17625,-43.43125,147.84125,-42.12875
0.941176470588235,1,146.17625,-43.43125,146.21125,-42.12625
0.663366336633663,1,146.17625,-43.43125,147.36375,-42.08875
0.908629441624365,1,146.17625,-43.43125,147.95875,-42.07375
0.872093023255814,1,146.17625,-43.43125,147.95625,-42.05625
0.716417910447761,1,146.17625,-43.43125,148.26875,-42.05375
0.919191919191919,1,146.17625,-43.43125,147.42875,-42.02875
0.656716417910448,1,146.17625,-43.43125,147.97125,-42.01875
0.950413223140496,1,146.17625,-43.43125,147.96875,-42.01625
0.530612244897959,1,146.17625,-43.43125,147.19125,-42.00875
0.75,1,146.17625,-43.43125,147.93125,-42.00625
0.984,1,146.17625,-43.43125,147.98125,-42.00625
0.934640522875817,1,146.17625,-43.43125,147.36375,-41.99875
0.946666666666667,1,146.17625,-43.43125,148.14125,-41.99625
0.782608695652174,1,146.17625,-43.43125,147.83125,-41.97375
0.83625730994152,1,146.17625,-43.43125,145.84625,-41.97125
0.938775510204082,1,146.17625,-43.43125,147.83125,-41.97125
0.803030303030303,1,146.17625,-43.43125,147.43375,-41.96375
0.741935483870968,1,146.17625,-43.43125,148.23375,-41.96375
0.987654320987654,1,146.17625,-43.43125,148.22125,-41.96125
