Cell_Col_Long,Cell_Row_Lat,X0,X1,X3,X6,X7,X8,X9,X10,X11,X12,X16,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X33,X35,X36,X37,X44,X48,X49,X50,X51,X52,X53,X54,X56,X58,X59,X61,X63,X70,X71,X75,X76,X78,X79,X80,X82,X83,X85,X86,X88,X90,X91,X98,X102,X104,X107,X108,X109,X110,X111,X113,X114,X115,X117,X118,X119,X120,X121,X122,X124,X127,X130,X132,X133,X134,X135,X137,X138,X139,X141,X144,X145,X146,X147,X149,X150,X151,X152,X153,X154,X155,X156,X157,X158,X159,X163,X164,X166,X168,X169,X170,X172,X173,X174,X176,X177,X178,X179,X181,X183,X184,X186,X187,X188,X190,X191,X192,X193,X194,X195,X196,X197,X198,X200,X201,X202,X203,X204,X205,X207,X210,X211,X212,X213,X215,X216,X217,X218,X220,X221,X222,X224,X225,X226,X228,X229,X232,X234,X236,X237,X238,X239,X240,X241,X244,X245,X247,X248,X250,X253,X254,X255,X256,X258,X259,X261,X262,X265,X268,X270,X271,X272,X274,X280,X281,X282,X283,X285,X288,X290,X292,X294,X295,X299,X301,X302,X303,X304,X306,X307,X315,X316,X317,X318,X320,X322,X323,X326,X327,X329,X332,X337,X339,X341,X344,X347,X351,X353,X355,X359,X360,X362,X365,X367,X369,X370,X371,X372,X373,X377,X378,X382,X383,X385,X387,X388,X391,X397,X398,X399,X401,X402,X404,X405,X406,X407,X408,X410,X411,X412,X414,X415,X416,X417,X418,X421,X422,X424,X425,X427,X428,X429,X431,X432,X434,X435,X436,X437,X439,X440,X443,X444,X447,X449,X450,X452,X453,X454,X455,X457,X459,X462,X463,X465,X468,X473,X475,X477,X480,X481,X483,X486,X487,X488,X489,X490,X493,X494,X495,X496,X497,X498,X499,X500,X501,X502,X503,X504,X505,X506,X515,X516,X523,X524,X525,X526,X528,X531,X534,X538,X540,X542,X543,X545,X546,X548,X551,X552,X557,X560,X561,X562,X563,X564,X565,X566,X567,X569,X571,X573,X574,X576,X577,X579,X581,X582,X583,X584,X585,X587,X588,X589,X590,X591,X592,X594,X597,X598,X607,X608,X610,X611,X612,X613,X614,X615,X616,X619,X620,X621,X622,X623,X624,X625,X626,X628,X629,X630,X631,X632,X633,X634,X635,X636,X637,X638,X644,X646,X649,X650,X651,X652,X653,X658,X661,X662,X664,X665,X666,X670,X672,X673,X676,X678,X682,X683,X684,X685,X686,X691,X692,X693,X694,X695,X697,X698,X699,X700,X701,X703,X704,X706,X707,X711,X712,X715,X718,X719,X720,X721,X728,X731,X733,X734,X735,X736,X738,X739,X741,X742,X743,X746,X747,X749,X750,X751,X754,X755,X756,X757,X758,X760,X761,X762,X763,X764,X766,X767,X768,X769,X771,X773,X774,X775,X776,X778,X780,X781,X782,X783,X784,X785,X786,X787,X788,X789,X791,X792,X793,X795,X796,X797,X798,X800,X803,X806,X808,X809,X810,X812,X813,X814,X815,X816,X817,X818,X819,X823,X825,X828,X829,X830,X831,X833,X834,X836,X837,X838,X839,X840,X842,X843,X844,X845,X847,X848,X849,X851,X853,X859,X865,X868,X869,X873,X874,X875,X876,X877,X879,X880,X882,X883,X884,X885,X886,X887,X889,X890,X891,X892,X893,X894,X895,X896,X898,X899,X900,X901,X903,X906,X908,X911,X913,X915,X916,X917,X920,X921,X924,X925,X927,X928,X929,X930,X935,X936,X937,X944,X945,X946,X949,X950,X953,X954,X956,X958,X960,X962,X963,X965,X967,X968,X969,X970,X971,X973,X974,X977,X978,X979,X980,X983,X984,X985,X989,X990,X991,X992,X993,X994,X997,X999,X1001,X1002,X1004,X1005,X1006,X1007,X1008,X1009,X1010,X1011,X1012,X1013,X1014,X1015,X1019,X1020,X1021,X1022,X1024,X1028,X1031,X1032,X1033,X1034,X1035,X1036,X1039,X1040,X1042,X1043,X1044,X1045,X1049,X1052,X1053,X1054,X1056,X1057,X1058,X1059,X1060,X1061,X1062,X1063,X1064,X1065,X1067,X1068,X1069,X1070,X1071,X1072,X1074,X1075,X1076,X1077,X1078,X1079,X1080,X1082,X1083,X1084,X1085,X1087,X1089,X1092,X1093,X1094,X1095,X1097,X1101,X1104,X1105,X1106,X1110,X1115,X1117,X1121,X1122,X1123,X1124,X1126,X1127,X1128,X1130,X1131,X1132,X1133,X1134,X1135,X1136,X1137,X1140,X1145,X1146,X1149,X1150,X1151,X1152,X1153,X1154,X1155,X1156,X1158,X1160,X1161,X1162,X1163,X1164,X1165,X1166,X1167,X1168,X1170,X1173,X1174,X1175,X1176,X1178,X1180,X1181,X1183,X1184,X1185,X1186,X1187,X1188,X1192,X1195,X1196,X1197,X1198,X1199,X1201,X1202,X1203,X1207,X1208,X1209,X1210,X1211,X1214,X1220,X1222,X1223,X1224,X1225,X1226,X1228,X1229,X1231,X1232,X1233,X1238,X1239,X1241,X1245,X1246,X1247,X1248,X1249,X1252,X1254,X1255,X1256,X1257,X1258,X1259,X1260,X1261,X1263,X1266,X1267,X1268,X1269,X1271,X1275,X1276,X1279,X1280,X1281,X1282,X1283,X1284,X1285,X1286,X1287,X1288,X1290,X1293,X1294,X1296,X1300,X1303,X1304,X1305,X1306,X1307,X1308,X1309,X1310,X1312,X1313,X1314,X1315,X1318,X1319,X1321,X1322,X1323,X1326,X1328,X1329,X1330,X1331,X1332,X1333,X1334,X1336,X1337,X1338,X1339,X1340,X1341,X1342,X1343,X1344,X1345,X1346,X1347,X1348,X1350,X1351,X1352,X1353,X1354,X1355,X1356,X1357,X1360,X1361,X1365,X1366,X1368,X1369,X1370,X1371,X1373,X1374,X1376,X1377,X1378,X1381,X1382,X1383,X1385,X1386,X1387,X1388,X1391,X1392,X1393,X1394,X1396,X1397,X1401,X1403,X1404,X1405,X1406,X1407,X1408,X1411,X1413,X1414,X1415,X1416,X1418,X1424,X1425,X1426,X1428,X1430,X1431,X1433,X1438,X1440,X1442,X1443,X1444,X1447,X1448,X1449,X1450,X1452,X1453,X1454,X1458,X1459,X1460,X1461,X1462,X1463,X1464,X1465,X1466,X1467,X1470,X1471,X1473,X1474,X1476,X1482,X1483,X1484,X1486,X1488,X1489,X1490,X1491,X1492,X1493,X1494,X1495,X1496,X1497,X1501,X1502,X1505,X1508,X1510,X1511,X1512,X1513,X1514,X1515,X1516,X1517,X1518,X1522,X1524,X1525,X1526,X1528,X1532,X1533,X1535,X1538,X1542,X1543,X1544,X1548,X1549,X1553,X1556,X1560,X1566,X1569,X1571,X1580,X1581,X1583,X1584,X1585,X1587,X1588,X1590,X1592,X1593,X1595,X1599,X1601,X1602,X1603,X1605,X1608,X1610,X1611,X1612,X1614,X1615,X1616,X1617,X1620,X1625,X1629,X1631,X1632,X1633,X1636,X1637,X1639,X1641,X1643,X1644,X1645,X1646,X1648,X1649,X1651,X1653,X1654,X1655,X1658,X1660,X1661,X1664,X1665,X1667,X1668,X1669,X1671,X1672,X1673,X1675,X1676,X1677,X1678,X1679,X1681,X1682,X1683,X1684,X1685,X1686,X1687,X1688,X1689,X1690,X1691,X1694,X1695,X1696,X1698,X1699,X1701,X1704,X1707,X1709,X1713,X1716,X1717,X1720,X1723,X1724,X1726,X1728,X1729,X1730,X1732,X1733,X1734,X1736,X1737,X1738,X1740,X1741,X1742,X1743,X1744,X1745,X1747,X1748,X1749,X1750,X1754,X1755,X1757,X1758,X1759,X1760,X1763,X1764,X1765,X1766,X1767,X1768,X1769,X1770,X1772,X1775,X1778,X1780,X1786,X1791,X1793,X1794,X1796,X1797,X1805,X1806,X1808,X1810,X1813,X1814,X1815,X1818,X1822,X1823,X1824,X1825,X1826,X1829,X1830,X1831,X1835,X1836,X1837,X1838,X1839,X1841,X1842,X1843,X1844,X1846,X1847,X1851,X1853,X1854,X1855,X1859,X1862,X1863,X1864,X1866,X1868,X1871,X1872,X1873,X1874,X1875,X1876,X1878,X1879,X1880,X1885,X1887,X1889,X1890,X1891,X1892,X1896,X1898,X1899,X1905,X1906,X1907,X1908,X1911,X1913,X1914,X1921,X1924,X1928,X1930,X1931,X1933,X1934,X1937,X1942,X1946,X1947,X1948,X1949,X1950,X1951,X1952,X1953,X1955,X1956,X1957,X1958,X1961,X1963,X1964,X1965,X1966,X1967,X1969,X1970,X1971,X1972,X1976,X1977,X1979,X1982,X1983,X1987,X1988,X1991,X1993,X1994,X1995,X1996,X1997,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2013,X2015,X2019,X2021,X2023,X2025,X2027,X2028,X2029,X2030,X2032,X2040,X2041,X2042,X2043,X2044,X2045,X2049,X2050
146.48125,-43.52875,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
146.51125,-43.50875,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
146.17625,-43.43125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
