_ID,X,Y
275,145.095000,-41.757500
276,145.215000,-41.757500
277,145.335000,-41.757500
278,145.455000,-41.757500
279,145.575000,-41.757500
280,145.695000,-41.757500
281,145.815000,-41.757500
282,145.935000,-41.757500
283,146.055000,-41.757500
284,146.175000,-41.757500
285,146.295000,-41.757500
286,146.415000,-41.757500
287,146.535000,-41.757500
288,146.655000,-41.757500
289,146.775000,-41.757500
290,146.895000,-41.757500
291,147.015000,-41.757500
292,147.135000,-41.757500
293,147.255000,-41.757500
294,147.375000,-41.757500
295,147.495000,-41.757500
296,147.615000,-41.757500
297,147.735000,-41.757500
298,147.855000,-41.757500
299,147.975000,-41.757500
300,148.095000,-41.757500
301,148.215000,-41.757500
302,144.975000,-41.637500
303,145.095000,-41.637500
304,145.215000,-41.637500
305,145.335000,-41.637500
306,145.455000,-41.637500
307,145.575000,-41.637500
308,145.695000,-41.637500
309,145.815000,-41.637500
310,145.935000,-41.637500
311,146.055000,-41.637500
312,146.175000,-41.637500
313,146.295000,-41.637500
314,146.415000,-41.637500
315,146.535000,-41.637500
316,146.655000,-41.637500
317,146.775000,-41.637500
318,146.895000,-41.637500
319,147.015000,-41.637500
320,147.135000,-41.637500
321,147.255000,-41.637500
322,147.375000,-41.637500
323,147.495000,-41.637500
324,147.615000,-41.637500
325,147.735000,-41.637500
326,147.855000,-41.637500
327,147.975000,-41.637500
328,148.095000,-41.637500
329,148.215000,-41.637500
330,144.855000,-41.517500
331,144.975000,-41.517500
332,145.095000,-41.517500
333,145.215000,-41.517500
334,145.335000,-41.517500
335,145.455000,-41.517500
336,145.575000,-41.517500
337,145.695000,-41.517500
338,145.815000,-41.517500
339,145.935000,-41.517500
340,146.055000,-41.517500
341,146.175000,-41.517500
342,146.295000,-41.517500
343,146.415000,-41.517500
344,146.535000,-41.517500
345,146.655000,-41.517500
346,146.775000,-41.517500
347,146.895000,-41.517500
348,147.015000,-41.517500
349,147.135000,-41.517500
350,147.255000,-41.517500
351,147.375000,-41.517500
352,147.495000,-41.517500
353,147.615000,-41.517500
354,147.735000,-41.517500
355,147.855000,-41.517500
356,147.975000,-41.517500
357,148.095000,-41.517500
358,148.215000,-41.517500
359,144.855000,-41.397500
360,144.975000,-41.397500
361,145.095000,-41.397500
362,145.215000,-41.397500
363,145.335000,-41.397500
364,145.455000,-41.397500
365,145.575000,-41.397500
366,145.695000,-41.397500
367,145.815000,-41.397500
368,145.935000,-41.397500
369,146.055000,-41.397500
370,146.175000,-41.397500
371,146.295000,-41.397500
372,146.415000,-41.397500
373,146.535000,-41.397500
374,146.655000,-41.397500
375,146.775000,-41.397500
376,146.895000,-41.397500
377,147.015000,-41.397500
378,147.135000,-41.397500
379,147.255000,-41.397500
380,147.375000,-41.397500
381,147.495000,-41.397500
382,147.615000,-41.397500
383,147.735000,-41.397500
384,147.855000,-41.397500
385,147.975000,-41.397500
386,148.095000,-41.397500
387,148.215000,-41.397500
388,144.725000,-41.277500
389,144.845000,-41.277500
390,144.965000,-41.277500
391,145.085000,-41.277500
392,145.205000,-41.277500
393,145.325000,-41.277500
394,145.445000,-41.277500
395,145.565000,-41.277500
396,145.685000,-41.277500
397,145.805000,-41.277500
398,145.925000,-41.277500
399,146.045000,-41.277500
400,146.165000,-41.277500
401,146.285000,-41.277500
402,146.405000,-41.277500
403,146.525000,-41.277500
404,146.645000,-41.277500
405,146.765000,-41.277500
406,146.885000,-41.277500
407,147.135000,-41.277500
408,147.255000,-41.277500
409,147.375000,-41.277500
410,147.495000,-41.277500
411,147.615000,-41.277500
412,147.735000,-41.277500
413,147.855000,-41.277500
414,147.975000,-41.277500
415,148.095000,-41.277500
416,148.215000,-41.277500
417,144.725000,-41.157500
418,144.845000,-41.157500
419,144.965000,-41.157500
420,145.085000,-41.157500
421,145.205000,-41.157500
422,145.325000,-41.157500
423,145.445000,-41.157500
424,145.565000,-41.157500
425,145.685000,-41.157500
426,145.805000,-41.157500
427,145.925000,-41.157500
428,146.045000,-41.157500
429,146.165000,-41.157500
430,146.285000,-41.157500
431,146.535000,-41.157500
432,146.655000,-41.157500
433,146.775000,-41.157500
434,146.895000,-41.157500
435,147.015000,-41.157500
436,147.135000,-41.157500
437,147.255000,-41.157500
438,147.375000,-41.157500
439,147.495000,-41.157500
440,147.615000,-41.157500
441,147.735000,-41.157500
442,147.855000,-41.157500
443,147.975000,-41.157500
444,148.095000,-41.157500
445,148.215000,-41.157500
446,144.725000,-41.037500
447,144.845000,-41.037500
448,144.965000,-41.037500
449,145.085000,-41.037500
450,145.205000,-41.037500
451,145.325000,-41.037500
452,145.445000,-41.037500
453,145.565000,-41.037500
454,145.685000,-41.037500
455,145.805000,-41.037500
456,146.915000,-41.037500
457,147.035000,-41.037500
458,147.155000,-41.037500
459,147.275000,-41.037500
460,147.395000,-41.037500
461,147.515000,-41.037500
462,147.635000,-41.037500
463,147.755000,-41.037500
464,147.875000,-41.037500
465,147.995000,-41.037500
466,148.115000,-41.037500
467,148.235000,-41.037500
468,144.725000,-40.917500
469,144.845000,-40.917500
470,144.965000,-40.917500
471,145.085000,-40.917500
472,145.205000,-40.917500
473,145.325000,-40.917500
474,145.445000,-40.917500
475,145.565000,-40.917500
476,147.665000,-40.917500
477,147.785000,-40.917500
478,147.905000,-40.917500
479,148.025000,-40.917500
480,148.145000,-40.917500
481,148.265000,-40.917500
482,144.725000,-40.797500
483,144.845000,-40.797500
484,144.965000,-40.797500
485,145.085000,-40.797500
