_ID,X,Y
118,146.335000,-43.077500
119,146.405000,-43.077500
120,146.475000,-43.077500
121,146.545000,-43.077500
122,146.615000,-43.077500
123,146.685000,-43.077500
124,146.825000,-43.077500
125,146.895000,-43.077500
126,147.105000,-43.077500
127,147.175000,-43.077500
128,147.655000,-43.077500
129,147.865000,-43.077500
130,147.935000,-43.077500
131,145.635000,-43.007500
132,145.705000,-43.007500
133,145.775000,-43.007500
134,145.845000,-43.007500
135,145.915000,-43.007500
136,145.985000,-43.007500
137,146.055000,-43.007500
138,146.125000,-43.007500
139,146.195000,-43.007500
140,146.265000,-43.007500
141,146.405000,-43.007500
142,146.475000,-43.007500
143,146.545000,-43.007500
144,146.615000,-43.007500
145,146.685000,-43.007500
146,146.755000,-43.007500
147,147.105000,-43.007500
148,147.865000,-43.007500
149,145.495000,-42.937500
150,145.565000,-42.937500
151,145.635000,-42.937500
152,145.705000,-42.937500
153,145.775000,-42.937500
154,145.845000,-42.937500
155,145.915000,-42.937500
156,145.985000,-42.937500
157,146.055000,-42.937500
158,146.195000,-42.937500
159,146.335000,-42.937500
160,146.405000,-42.937500
161,146.475000,-42.937500
162,146.545000,-42.937500
163,146.615000,-42.937500
164,146.685000,-42.937500
165,146.755000,-42.937500
166,146.825000,-42.937500
167,146.965000,-42.937500
168,147.105000,-42.937500
169,147.175000,-42.937500
170,147.315000,-42.937500
171,147.525000,-42.937500
172,147.665000,-42.937500
173,147.945000,-42.937500
174,145.495000,-42.867500
175,145.565000,-42.867500
176,145.635000,-42.867500
177,145.705000,-42.867500
178,145.775000,-42.867500
179,145.845000,-42.867500
180,145.915000,-42.867500
181,145.985000,-42.867500
182,146.125000,-42.867500
183,146.195000,-42.867500
184,146.265000,-42.867500
185,146.335000,-42.867500
186,146.405000,-42.867500
187,146.475000,-42.867500
188,146.545000,-42.867500
189,146.615000,-42.867500
190,146.685000,-42.867500
191,146.755000,-42.867500
192,146.965000,-42.867500
193,147.105000,-42.867500
194,147.175000,-42.867500
195,147.245000,-42.867500
196,147.725000,-42.867500
197,147.795000,-42.867500
198,145.425000,-42.797500
199,145.495000,-42.797500
200,145.565000,-42.797500
201,145.635000,-42.797500
202,145.705000,-42.797500
203,145.775000,-42.797500
204,145.845000,-42.797500
205,145.915000,-42.797500
206,145.985000,-42.797500
207,146.055000,-42.797500
208,146.125000,-42.797500
209,146.335000,-42.797500
210,146.405000,-42.797500
211,146.475000,-42.797500
212,146.545000,-42.797500
213,146.615000,-42.797500
214,146.685000,-42.797500
215,146.755000,-42.797500
216,146.895000,-42.797500
217,147.175000,-42.797500
218,147.315000,-42.797500
219,147.595000,-42.797500
220,147.735000,-42.797500
221,145.425000,-42.727500
222,145.495000,-42.727500
223,145.565000,-42.727500
224,145.635000,-42.727500
225,145.705000,-42.727500
226,145.775000,-42.727500
227,145.845000,-42.727500
228,145.915000,-42.727500
229,146.055000,-42.727500
230,146.125000,-42.727500
231,146.335000,-42.727500
232,146.405000,-42.727500
233,146.475000,-42.727500
234,146.545000,-42.727500
235,146.755000,-42.727500
236,146.825000,-42.727500
237,146.965000,-42.727500
238,147.105000,-42.727500
239,147.175000,-42.727500
240,147.795000,-42.727500
241,147.865000,-42.727500
242,147.935000,-42.727500
243,148.075000,-42.727500
244,145.355000,-42.657500
245,145.425000,-42.657500
246,145.495000,-42.657500
247,145.565000,-42.657500
248,145.635000,-42.657500
249,145.705000,-42.657500
250,145.775000,-42.657500
251,145.845000,-42.657500
252,145.915000,-42.657500
253,145.985000,-42.657500
254,146.055000,-42.657500
255,146.125000,-42.657500
256,146.265000,-42.657500
257,146.335000,-42.657500
258,146.405000,-42.657500
259,146.545000,-42.657500
260,146.615000,-42.657500
261,146.685000,-42.657500
262,146.825000,-42.657500
263,147.035000,-42.657500
264,147.655000,-42.657500
265,147.725000,-42.657500
266,147.865000,-42.657500
267,147.935000,-42.657500
268,148.075000,-42.657500
269,148.145000,-42.657500
270,145.355000,-42.587500
271,145.425000,-42.587500
272,145.495000,-42.587500
273,145.565000,-42.587500
274,145.635000,-42.587500
275,145.705000,-42.587500
276,145.775000,-42.587500
277,145.845000,-42.587500
278,145.915000,-42.587500
279,145.985000,-42.587500
280,146.055000,-42.587500
281,146.125000,-42.587500
282,146.195000,-42.587500
283,146.265000,-42.587500
284,146.335000,-42.587500
285,146.475000,-42.587500
286,146.545000,-42.587500
287,146.615000,-42.587500
288,147.095000,-42.587500
289,147.305000,-42.587500
290,147.445000,-42.587500
291,147.515000,-42.587500
292,147.585000,-42.587500
293,147.865000,-42.587500
294,148.075000,-42.587500
295,145.285000,-42.517500
296,145.355000,-42.517500
297,145.425000,-42.517500
298,145.495000,-42.517500
299,145.565000,-42.517500
300,145.635000,-42.517500
301,145.705000,-42.517500
302,145.775000,-42.517500
303,145.845000,-42.517500
304,145.915000,-42.517500
305,145.985000,-42.517500
306,146.055000,-42.517500
307,146.125000,-42.517500
308,146.195000,-42.517500
309,146.265000,-42.517500
310,146.335000,-42.517500
311,146.405000,-42.517500
312,146.545000,-42.517500
313,146.615000,-42.517500
314,146.965000,-42.517500
315,147.035000,-42.517500
316,147.245000,-42.517500
317,147.315000,-42.517500
318,147.455000,-42.517500
319,147.525000,-42.517500
320,147.595000,-42.517500
321,147.665000,-42.517500
322,147.735000,-42.517500
323,147.805000,-42.517500
324,145.285000,-42.447500
325,145.355000,-42.447500
326,145.425000,-42.447500
327,145.495000,-42.447500
328,145.565000,-42.447500
329,145.635000,-42.447500
330,145.705000,-42.447500
331,145.775000,-42.447500
332,145.845000,-42.447500
333,145.915000,-42.447500
334,145.985000,-42.447500
335,146.055000,-42.447500
336,146.125000,-42.447500
337,146.195000,-42.447500
338,146.265000,-42.447500
339,146.335000,-42.447500
340,146.405000,-42.447500
341,146.545000,-42.447500
342,147.095000,-42.447500
343,147.645000,-42.447500
344,147.715000,-42.447500
345,147.785000,-42.447500
346,147.855000,-42.447500
347,145.285000,-42.377500
348,145.355000,-42.377500
349,145.425000,-42.377500
350,145.565000,-42.377500
351,145.635000,-42.377500
352,145.705000,-42.377500
353,145.775000,-42.377500
354,145.845000,-42.377500
355,145.915000,-42.377500
356,145.985000,-42.377500
357,146.055000,-42.377500
358,146.125000,-42.377500
359,146.195000,-42.377500
360,146.265000,-42.377500
361,146.335000,-42.377500
362,146.405000,-42.377500
363,146.475000,-42.377500
364,146.545000,-42.377500
365,146.685000,-42.377500
366,147.725000,-42.377500
367,147.795000,-42.377500
368,147.865000,-42.377500
369,145.215000,-42.307500
370,145.285000,-42.307500
371,145.495000,-42.307500
372,145.565000,-42.307500
373,145.635000,-42.307500
374,145.705000,-42.307500
375,145.775000,-42.307500
376,145.845000,-42.307500
377,145.915000,-42.307500
378,145.985000,-42.307500
379,146.055000,-42.307500
380,146.125000,-42.307500
381,146.195000,-42.307500
382,146.265000,-42.307500
383,146.335000,-42.307500
384,146.405000,-42.307500
385,146.475000,-42.307500
386,146.545000,-42.307500
387,146.615000,-42.307500
388,146.755000,-42.307500
389,147.375000,-42.307500
390,147.445000,-42.307500
391,147.795000,-42.307500
392,147.865000,-42.307500
393,148.275000,-42.307500
394,145.215000,-42.237500
395,145.565000,-42.237500
396,145.635000,-42.237500
397,145.705000,-42.237500
398,145.775000,-42.237500
399,145.845000,-42.237500
400,145.915000,-42.237500
401,145.985000,-42.237500
402,146.055000,-42.237500
403,146.125000,-42.237500
404,146.195000,-42.237500
405,146.265000,-42.237500
406,146.335000,-42.237500
407,146.405000,-42.237500
408,146.475000,-42.237500
409,146.545000,-42.237500
410,146.615000,-42.237500
411,146.685000,-42.237500
412,147.655000,-42.237500
413,147.795000,-42.237500
414,147.865000,-42.237500
415,147.935000,-42.237500
416,148.285000,-42.237500
417,145.285000,-42.167500
418,145.425000,-42.167500
419,145.495000,-42.167500
420,145.565000,-42.167500
421,145.705000,-42.167500
422,145.775000,-42.167500
423,145.845000,-42.167500
424,145.915000,-42.167500
425,145.985000,-42.167500
426,146.055000,-42.167500
427,146.125000,-42.167500
428,146.195000,-42.167500
429,146.265000,-42.167500
430,146.335000,-42.167500
